File name: butterfly 847.jpeg, Image: butterfly, Predicted Class: sweet_pepper
File name: sheep 1602.jpg, Image: sheep, Predicted Class: rocket
File name: chicken 1774.jpeg, Image: chicken, Predicted Class: butterfly
File name: spider 3523.jpeg, Image: spider, Predicted Class: spider
File name: dog 3730.jpeg, Image: dog, Predicted Class: bee
File name: butterfly 2057.jpg, Image: butterfly, Predicted Class: caterpillar
File name: dog 1584.jpeg, Image: dog, Predicted Class: wolf
File name: cat 998.jpeg, Image: cat, Predicted Class: tulip
File name: dog 3896.jpeg, Image: dog, Predicted Class: tiger
File name: dog 2791.jpeg, Image: dog, Predicted Class: motorcycle
File name: spider 2788.jpeg, Image: spider, Predicted Class: caterpillar
File name: dog 4803.jpeg, Image: dog, Predicted Class: shrew
File name: horse 2171.jpeg, Image: horse, Predicted Class: butterfly
File name: spider 2177.jpeg, Image: spider, Predicted Class: bee
File name: spider 704.jpeg, Image: spider, Predicted Class: spider
File name: dog 4415.jpeg, Image: dog, Predicted Class: bee
File name: cat 1406.jpeg, Image: cat, Predicted Class: tiger
File name: dog 2039.jpeg, Image: dog, Predicted Class: butterfly
File name: cat 1387.jpeg, Image: cat, Predicted Class: raccoon
File name: dog 3715.jpeg, Image: dog, Predicted Class: dinosaur
File name: horse 393.jpeg, Image: horse, Predicted Class: possum
File name: horse 2336.jpeg, Image: horse, Predicted Class: bicycle
File name: horse 757.jpeg, Image: horse, Predicted Class: motorcycle
File name: spider 729.jpeg, Image: spider, Predicted Class: bicycle
File name: spider 4415.jpeg, Image: spider, Predicted Class: beetle
File name: elephant 1013.jpeg, Image: elephant, Predicted Class: palm_tree
File name: cow 762.jpeg, Image: cow, Predicted Class: keyboard
File name: horse 2419.jpeg, Image: horse, Predicted Class: tulip
File name: butterfly 370.jpeg, Image: butterfly, Predicted Class: butterfly
File name: squirrel 1263.jpeg, Image: squirrel, Predicted Class: butterfly
File name: cow 673.jpeg, Image: cow, Predicted Class: fox
File name: chicken 2460.jpeg, Image: chicken, Predicted Class: tractor
File name: spider 3922.jpeg, Image: spider, Predicted Class: spider
File name: chicken 3013.jpeg, Image: chicken, Predicted Class: butterfly
File name: spider 2646.jpeg, Image: spider, Predicted Class: caterpillar
File name: squirrel 480.jpeg, Image: squirrel, Predicted Class: bee
File name: spider 248.jpeg, Image: spider, Predicted Class: motorcycle
File name: butterfly 1591.jpeg, Image: butterfly, Predicted Class: butterfly
File name: squirrel 615.jpeg, Image: squirrel, Predicted Class: aquarium_fish
File name: cat 591.jpeg, Image: cat, Predicted Class: spider
File name: squirrel 121.jpeg, Image: squirrel, Predicted Class: beetle
File name: spider 3745.jpeg, Image: spider, Predicted Class: dinosaur
File name: dog 4368.jpeg, Image: dog, Predicted Class: mouse
File name: spider 1050.jpeg, Image: spider, Predicted Class: spider
File name: dog 2951.jpeg, Image: dog, Predicted Class: motorcycle
File name: spider 3179.jpeg, Image: spider, Predicted Class: caterpillar
File name: dog 4069.jpeg, Image: dog, Predicted Class: bear
File name: dog 2850.jpeg, Image: dog, Predicted Class: motorcycle
File name: squirrel 1584.jpeg, Image: squirrel, Predicted Class: motorcycle
File name: butterfly 1575.jpeg, Image: butterfly, Predicted Class: motorcycle
File name: horse 2241.jpeg, Image: horse, Predicted Class: palm_tree
File name: spider 3109.jpeg, Image: spider, Predicted Class: caterpillar
File name: butterfly 1334.jpeg, Image: butterfly, Predicted Class: raccoon
File name: cat 1499.jpeg, Image: cat, Predicted Class: bear
File name: dog 3854.jpeg, Image: dog, Predicted Class: motorcycle
File name: dog 2405.jpeg, Image: dog, Predicted Class: motorcycle
File name: chicken 2113.jpeg, Image: chicken, Predicted Class: woman
File name: spider 3419.jpeg, Image: spider, Predicted Class: leopard
File name: cat 1188.jpeg, Image: cat, Predicted Class: boy
File name: sheep 1586.jpg, Image: sheep, Predicted Class: motorcycle
File name: horse 850.jpeg, Image: horse, Predicted Class: motorcycle
File name: horse 1151.jpeg, Image: horse, Predicted Class: bicycle
File name: sheep 1165.jpeg, Image: sheep, Predicted Class: spider
File name: cow 1823.jpeg, Image: cow, Predicted Class: cattle
File name: butterfly 170.jpeg, Image: butterfly, Predicted Class: butterfly
File name: squirrel 270.jpeg, Image: squirrel, Predicted Class: beaver
File name: spider 3526.jpeg, Image: spider, Predicted Class: spider
File name: horse 1871.jpeg, Image: horse, Predicted Class: beetle
File name: butterfly 761.jpeg, Image: butterfly, Predicted Class: bee
File name: spider 2230.jpeg, Image: spider, Predicted Class: keyboard
File name: spider 412.jpeg, Image: spider, Predicted Class: snake
File name: dog 840.jpeg, Image: dog, Predicted Class: motorcycle
File name: chicken 2881.jpeg, Image: chicken, Predicted Class: butterfly
File name: spider 4434.jpeg, Image: spider, Predicted Class: butterfly
File name: chicken 2510.jpeg, Image: chicken, Predicted Class: motorcycle
File name: chicken 120.jpeg, Image: chicken, Predicted Class: leopard
File name: spider 3988.jpeg, Image: spider, Predicted Class: bicycle
File name: dog 1540.jpeg, Image: dog, Predicted Class: leopard
File name: dog 2173.jpeg, Image: dog, Predicted Class: skunk
File name: dog 3943.jpeg, Image: dog, Predicted Class: motorcycle
File name: sheep 250.jpeg, Image: sheep, Predicted Class: raccoon
File name: sheep 460.jpeg, Image: sheep, Predicted Class: willow_tree
File name: horse 1811.jpeg, Image: horse, Predicted Class: raccoon
File name: butterfly 916.jpeg, Image: butterfly, Predicted Class: motorcycle
File name: chicken 1067.jpeg, Image: chicken, Predicted Class: pine_tree
File name: spider 1790.jpeg, Image: spider, Predicted Class: bee
File name: spider 1584.jpeg, Image: spider, Predicted Class: keyboard
File name: cow 447.jpeg, Image: cow, Predicted Class: forest
File name: spider 4547.jpg, Image: spider, Predicted Class: bee
File name: cow 305.jpeg, Image: cow, Predicted Class: tiger
File name: horse 1183.jpeg, Image: horse, Predicted Class: tractor
File name: horse 1472.jpeg, Image: horse, Predicted Class: television
File name: chicken 1983.jpeg, Image: chicken, Predicted Class: butterfly
File name: chicken 834.jpeg, Image: chicken, Predicted Class: leopard
File name: squirrel 1120.jpeg, Image: squirrel, Predicted Class: tiger
File name: chicken 1145.jpeg, Image: chicken, Predicted Class: butterfly
File name: chicken 2259.jpeg, Image: chicken, Predicted Class: motorcycle
File name: spider 2654.jpeg, Image: spider, Predicted Class: beetle
File name: spider 3755.jpeg, Image: spider, Predicted Class: motorcycle
File name: dog 1447.jpeg, Image: dog, Predicted Class: tractor
File name: butterfly 1036.jpeg, Image: butterfly, Predicted Class: rabbit
File name: horse 2254.jpeg, Image: horse, Predicted Class: wolf
File name: dog 1248.jpeg, Image: dog, Predicted Class: tiger
File name: chicken 1998.jpeg, Image: chicken, Predicted Class: bee
File name: horse 333.jpeg, Image: horse, Predicted Class: bicycle
File name: squirrel 611.jpeg, Image: squirrel, Predicted Class: tiger
File name: cat 792.jpeg, Image: cat, Predicted Class: bicycle
File name: chicken 1675.jpeg, Image: chicken, Predicted Class: pear
File name: spider 1812.jpeg, Image: spider, Predicted Class: beetle
File name: cat 303.jpg, Image: cat, Predicted Class: tiger
File name: squirrel 265.jpeg, Image: squirrel, Predicted Class: motorcycle
File name: dog 1213.jpeg, Image: dog, Predicted Class: shrew
File name: dog 1103.jpeg, Image: dog, Predicted Class: bicycle
File name: spider 2841.jpeg, Image: spider, Predicted Class: lobster
File name: butterfly 1417.jpeg, Image: butterfly, Predicted Class: butterfly
File name: dog 1499.jpeg, Image: dog, Predicted Class: bicycle
File name: cat 1396.jpeg, Image: cat, Predicted Class: boy
File name: spider 4173.jpeg, Image: spider, Predicted Class: beetle
File name: dog 2957.jpeg, Image: dog, Predicted Class: motorcycle
File name: sheep 360.jpeg, Image: sheep, Predicted Class: bicycle
File name: chicken 3078.jpeg, Image: chicken, Predicted Class: orchid
File name: cow 636.jpeg, Image: cow, Predicted Class: butterfly
File name: cow 199.jpeg, Image: cow, Predicted Class: raccoon
File name: horse 2026.jpeg, Image: horse, Predicted Class: elephant
File name: cow 1377.jpeg, Image: cow, Predicted Class: cattle
File name: squirrel 1282.jpeg, Image: squirrel, Predicted Class: tiger
File name: spider 2854.jpeg, Image: spider, Predicted Class: lobster
File name: chicken 468.jpeg, Image: chicken, Predicted Class: beetle
File name: butterfly 1741.jpg, Image: butterfly, Predicted Class: tulip
File name: elephant 1318.jpg, Image: elephant, Predicted Class: leopard
File name: horse 571.jpeg, Image: horse, Predicted Class: motorcycle
File name: cat 1385.jpeg, Image: cat, Predicted Class: house
File name: elephant 569.jpeg, Image: elephant, Predicted Class: motorcycle
File name: sheep 1195.jpeg, Image: sheep, Predicted Class: crab
File name: elephant 612.jpeg, Image: elephant, Predicted Class: dinosaur
File name: spider 3011.jpeg, Image: spider, Predicted Class: keyboard
File name: spider 3057.jpeg, Image: spider, Predicted Class: skunk
File name: elephant 1232.jpg, Image: elephant, Predicted Class: lobster
File name: elephant 167.jpeg, Image: elephant, Predicted Class: pine_tree
File name: chicken 873.jpeg, Image: chicken, Predicted Class: kangaroo
File name: spider 718.jpeg, Image: spider, Predicted Class: bicycle
File name: spider 2506.jpeg, Image: spider, Predicted Class: beetle
File name: cow 394.jpeg, Image: cow, Predicted Class: motorcycle
File name: squirrel 1029.jpeg, Image: squirrel, Predicted Class: tiger
File name: sheep 406.jpeg, Image: sheep, Predicted Class: butterfly
File name: spider 3556.jpeg, Image: spider, Predicted Class: caterpillar
File name: dog 2177.jpeg, Image: dog, Predicted Class: lobster
File name: dog 4697.jpeg, Image: dog, Predicted Class: butterfly
File name: cat 1564.jpeg, Image: cat, Predicted Class: motorcycle
File name: chicken 419.jpeg, Image: chicken, Predicted Class: butterfly
File name: elephant 1445.jpg, Image: elephant, Predicted Class: snake
File name: chicken 1871.jpeg, Image: chicken, Predicted Class: bus
File name: squirrel 1307.jpeg, Image: squirrel, Predicted Class: bee
File name: squirrel 1269.jpeg, Image: squirrel, Predicted Class: butterfly
File name: butterfly 1568.jpeg, Image: butterfly, Predicted Class: lobster
File name: squirrel 895.jpeg, Image: squirrel, Predicted Class: bicycle
File name: dog 203.jpeg, Image: dog, Predicted Class: tractor
File name: dog 3809.jpeg, Image: dog, Predicted Class: orchid
File name: dog 804.jpeg, Image: dog, Predicted Class: bicycle
File name: squirrel 1132.jpeg, Image: squirrel, Predicted Class: motorcycle
File name: cow 775.jpeg, Image: cow, Predicted Class: motorcycle
File name: spider 4644.jpg, Image: spider, Predicted Class: spider
File name: dog 3813.jpeg, Image: dog, Predicted Class: mushroom
File name: horse 1248.jpeg, Image: horse, Predicted Class: camel
File name: dog 2179.jpeg, Image: dog, Predicted Class: bee
File name: dog 4236.jpeg, Image: dog, Predicted Class: leopard
File name: dog 165.jpeg, Image: dog, Predicted Class: beetle
File name: spider 434.jpeg, Image: spider, Predicted Class: beetle
File name: sheep 1372.jpeg, Image: sheep, Predicted Class: motorcycle
File name: squirrel 1641.jpeg, Image: squirrel, Predicted Class: bicycle
File name: spider 1731.jpeg, Image: spider, Predicted Class: beetle
File name: sheep 1511.jpg, Image: sheep, Predicted Class: cattle
File name: horse 2530.jpeg, Image: horse, Predicted Class: tractor
File name: butterfly 1758.jpg, Image: butterfly, Predicted Class: caterpillar
File name: dog 1441.jpeg, Image: dog, Predicted Class: crab
File name: butterfly 1430.jpeg, Image: butterfly, Predicted Class: beetle
File name: chicken 2905.jpeg, Image: chicken, Predicted Class: motorcycle
File name: dog 3019.jpeg, Image: dog, Predicted Class: possum
File name: chicken 1502.jpeg, Image: chicken, Predicted Class: tulip
File name: dog 113.jpeg, Image: dog, Predicted Class: skunk
File name: horse 1100.jpeg, Image: horse, Predicted Class: motorcycle
File name: cat 53.jpg, Image: cat, Predicted Class: motorcycle
File name: dog 3036.jpeg, Image: dog, Predicted Class: camel
File name: cow 1276.jpeg, Image: cow, Predicted Class: dinosaur
File name: spider 4365.jpeg, Image: spider, Predicted Class: caterpillar
File name: cow 1437.jpeg, Image: cow, Predicted Class: bee
File name: cat 172.jpg, Image: cat, Predicted Class: tiger
File name: spider 162.jpeg, Image: spider, Predicted Class: beetle
File name: cat 257.jpg, Image: cat, Predicted Class: butterfly
File name: cat 107.jpg, Image: cat, Predicted Class: motorcycle
File name: spider 898.jpeg, Image: spider, Predicted Class: beetle
File name: spider 3879.jpeg, Image: spider, Predicted Class: spider
File name: butterfly 1503.jpeg, Image: butterfly, Predicted Class: butterfly
File name: butterfly 1271.jpeg, Image: butterfly, Predicted Class: butterfly
File name: butterfly 2102.jpg, Image: butterfly, Predicted Class: poppy
File name: cow 645.jpeg, Image: cow, Predicted Class: dinosaur
File name: cow 1325.jpeg, Image: cow, Predicted Class: motorcycle
File name: dog 4508.jpeg, Image: dog, Predicted Class: caterpillar
File name: cow 1471.jpeg, Image: cow, Predicted Class: dinosaur
File name: spider 2387.jpeg, Image: spider, Predicted Class: motorcycle
File name: cow 221.jpeg, Image: cow, Predicted Class: motorcycle
File name: dog 420.jpeg, Image: dog, Predicted Class: butterfly
File name: spider 672.jpeg, Image: spider, Predicted Class: snake
File name: sheep 72.jpeg, Image: sheep, Predicted Class: leopard
File name: cat 971.jpeg, Image: cat, Predicted Class: palm_tree
File name: horse 1176.jpeg, Image: horse, Predicted Class: skunk
File name: spider 1254.jpeg, Image: spider, Predicted Class: tractor
File name: dog 128.jpeg, Image: dog, Predicted Class: butterfly
File name: squirrel 82.jpeg, Image: squirrel, Predicted Class: squirrel
File name: spider 2044.jpeg, Image: spider, Predicted Class: motorcycle
File name: chicken 2563.jpeg, Image: chicken, Predicted Class: beetle
File name: squirrel 109.jpeg, Image: squirrel, Predicted Class: butterfly
File name: squirrel 671.jpeg, Image: squirrel, Predicted Class: butterfly
File name: butterfly 904.jpeg, Image: butterfly, Predicted Class: caterpillar
File name: dog 1738.jpeg, Image: dog, Predicted Class: raccoon
File name: horse 543.jpeg, Image: horse, Predicted Class: tiger
File name: horse 1256.jpeg, Image: horse, Predicted Class: bicycle
File name: horse 2333.jpeg, Image: horse, Predicted Class: keyboard
File name: dog 2052.jpeg, Image: dog, Predicted Class: skunk
File name: spider 4333.jpeg, Image: spider, Predicted Class: orchid
File name: horse 381.jpeg, Image: horse, Predicted Class: orchid
File name: chicken 2797.jpeg, Image: chicken, Predicted Class: butterfly
File name: dog 1339.jpeg, Image: dog, Predicted Class: motorcycle
File name: dog 1563.jpeg, Image: dog, Predicted Class: bear
File name: chicken 599.jpeg, Image: chicken, Predicted Class: possum
File name: chicken 1068.jpeg, Image: chicken, Predicted Class: bee
File name: cat 255.jpg, Image: cat, Predicted Class: leopard
File name: squirrel 1201.jpeg, Image: squirrel, Predicted Class: tiger
File name: chicken 2277.jpeg, Image: chicken, Predicted Class: beetle
File name: spider 1326.jpeg, Image: spider, Predicted Class: tractor
File name: sheep 659.jpeg, Image: sheep, Predicted Class: butterfly
File name: elephant 835.jpeg, Image: elephant, Predicted Class: camel
File name: chicken 2901.jpeg, Image: chicken, Predicted Class: beetle
